region,prefecture,commune,canton,operateur,lon,lat
Maritime,Zio,Zio 1,Dalavé,Moov + Togocom,1.24495,6.38496
Maritime,Avé,Avé 2,Noépé,Moov + Togocom,1.03703,6.26432
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20056,6.43074
Maritime,Avé,Avé 2,Badja,Moov + Togocom,0.98631,6.37817
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Moov + Togocom,1.2121,6.34975
Maritime,Avé,Avé 2,Aképé,Moov + Togocom,1.06606,6.2429
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.19905,6.43781
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Moov + Togocom,1.20328,6.34748
Maritime,Avé,Avé 1,Kévé,Moov + Togocom,0.93326,6.42562
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Moov + Togocom,1.20438,6.34915
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Togocom,1.20464,6.34915
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20983,10.88861
Maritime,Zio,Zio 1,Tsévié,Moov,1.20921,6.42884
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20616,10.88746
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Moov + Togocom,1.20594,6.34922
Maritime,Zio,Zio 1,Tsévié,Non renseigné,1.20908,6.43016
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20473,6.44006
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20359,10.88188
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19921,10.8855
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Moov,1.2089,6.35128
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Moov + Togocom,1.20272,6.34899
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20151,10.87618
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19735,10.84523
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20969,6.43204
Maritime,Zio,Zio 1,Davié,Moov,1.20003,6.34929
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.2027,10.87505
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19942,10.84308
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21645,10.88109
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18277,10.86161
Maritime,Yoto,Yoto 1,Tabligbo,Togocom,1.49872,6.60008
Maritime,Avé,Avé 1,Zolo,Moov + Togocom,0.91582,6.40968
Savanes,Tône,Tône 1,Dapaong,Togocom,0.18577,10.86249
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20206,10.87407
Savanes,Tône,Tône 1,Dapaong,Togocom,0.22042,10.88428
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20348,10.87362
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18382,10.86484
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18466,10.88635
Maritime,Yoto,Yoto 1,Tabligbo,Togocom,1.50617,6.60418
Savanes,Tône,Tône 1,Dapaong,Togocom,0.18363,10.86584
Savanes,Tône,Tône 1,Dapaong,Togocom,0.18305,10.86778
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19315,10.83735
Savanes,Tône,Tône 1,Dapaong,Togocom,0.22304,10.88539
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.1844,10.88646
Maritime,Golfe,Golfe 1,Bè-Est,Moov,1.27052,6.2464
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18828,10.86677
Savanes,Tône,Tône 1,Dapaong,Togocom,0.22169,10.877
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.19014,6.3481
Savanes,Oti-Sud,Oti-Sud 1,Gando,Moov + Togocom,0.74708,10.33175
Savanes,Tône,Tône 1,Dapaong,Togocom,0.18838,10.86958
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19067,10.82637
Maritime,Avé,Avé 2,Badja,Non renseigné,0.98433,6.37398
Maritime,Yoto,Yoto 1,Tabligbo,Togocom,1.50532,6.60194
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.18859,6.34616
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18996,10.8704
Maritime,Yoto,Yoto 1,Tabligbo,Togocom,1.5047,6.59972
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20464,10.87073
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18975,10.87499
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19642,10.82696
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20571,10.87141
Savanes,Oti-Sud,Oti-Sud 1,Gando,Moov + Togocom,0.74726,10.33219
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.18645,6.34035
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19156,10.87555
Maritime,Avé,Avé 1,Zolo,Non renseigné,0.89138,6.37569
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.1906,6.33813
Savanes,Oti-Sud,Oti-Sud 1,Gando,Moov,0.74747,10.33218
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.18397,6.33956
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.19042,6.33781
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19676,10.87593
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.19878,6.43739
Savanes,Oti-Sud,Oti-Sud 1,Gando,Moov + Togocom,0.74727,10.33182
Savanes,Tône,Tône 1,Dapaong,Togocom,0.2062,10.86832
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19684,10.87576
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.18349,6.33894
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19887,10.88601
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19515,10.89071
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19591,10.8857
Maritime,Yoto,Yoto 1,Tabligbo,Moov,1.5027,6.59523
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19229,10.89443
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19228,10.89444
Savanes,Oti-Sud,Oti-Sud 2,Takpamba,Moov + Togocom,0.57349,9.97017
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21565,10.87203
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20099,10.85083
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18756,10.89363
Savanes,Oti-Sud,Oti-Sud 2,Takpamba,Togocom,0.57352,9.96996
Maritime,Zio,Zio 2,Kovié,Moov + Togocom,1.1115,6.34154
Maritime,Avé,Avé 2,Aképé,Moov + Togocom,1.07232,6.24176
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.1871,6.3466
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20335,10.85138
Maritime,Zio,Zio 3,Agbélouvé,Togocom,0.90685,6.74997
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.18354,6.34982
Savanes,Tandjoaré,Tandjoaré 2,Tampialime,Moov + Togocom,0.00525,10.75075
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.1841,10.86247
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.2035,10.85148
Savanes,Oti-Sud,Oti-Sud 2,Takpamba,Moov + Togocom,0.57497,9.96928
Maritime,Avé,Avé 2,Aképé,Moov + Togocom,1.05936,6.24699
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21302,10.87094
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21239,10.86851
Savanes,Tône,Tône 1,Dapaong,Togocom,0.18488,10.88596
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20371,10.85443
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Ogaro,Moov + Togocom,0.4723,10.74261
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21505,10.86842
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18734,10.88282
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.1876,10.88186
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20514,10.85729
Savanes,Tône,Tône 1,Dapaong,Togocom,0.18681,10.88197
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21932,10.8667
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18912,10.88021
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.19384,6.36067
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20199,10.8656
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19682,10.87447
Savanes,Tône,Tône 1,Dapaong,Togocom,0.1923,10.86881
Maritime,Zio,Zio 1,Abobo,Non renseigné,1.37487,6.24043
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20997,10.85453
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19276,10.86901
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20973,10.85416
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19744,10.83236
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20989,10.85395
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20991,10.85396
Maritime,Zio,Zio 2,Kovié,Togocom,1.10943,6.34067
Maritime,Zio,Zio 1,Djagblé,Moov + Togocom,1.28636,6.25063
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21026,10.85366
Maritime,Zio,Zio 1,Djagblé,Moov + Togocom,1.27403,6.27013
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21294,10.85272
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21464,10.8495
Savanes,Oti-Sud,Oti-Sud 1,Gando,Moov + Togocom,0.74685,10.33092
Savanes,Tône,Tône 1,Dapaong,Togocom,0.2179,10.84635
Savanes,Tône,Tône 1,Dapaong,Togocom,0.22021,10.84398
Savanes,Oti-Sud,Oti-Sud 2,Kountoire,Togocom,0.64861,10.03569
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20539,10.87478
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.19813,6.35533
Maritime,Zio,Zio 2,Wli,Moov + Togocom,1.16171,6.4062
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.20032,6.35671
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,Moov + Togocom,0.39057,10.73196
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.20571,6.3662
Maritime,Zio,Zio 1,Djagblé,Moov,1.26922,6.26849
Maritime,Zio,Zio 2,Kovié,Moov,1.09688,6.33867
Savanes,Oti,Oti 2,Galangashie,Togocom,0.33531,10.52368
Savanes,Oti-Sud,Oti-Sud 1,Gando,Togocom,0.74877,10.33607
Maritime,Zio,Zio 1,Tsévié,Non renseigné,1.20588,6.43741
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.20608,6.36609
Maritime,Avé,Avé 1,Kévé,Moov + Togocom,0.98456,6.51528
Maritime,Avé,Avé 1,Tovégan,Moov + Togocom,0.90921,6.68919
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.20636,6.36678
Maritime,Avé,Avé 1,Tovégan,Moov + Togocom,0.90928,6.68917
Maritime,Avé,Avé 1,Kévé,Non renseigné,0.98432,6.51503
Savanes,Oti,Oti 2,Galangashie,Togocom,0.35393,10.50233
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20925,6.43911
Maritime,Yoto,Yoto 1,Tabligbo,Moov + Togocom,1.49962,6.60217
Maritime,Yoto,Yoto 1,Tabligbo,Moov,1.5012,6.60677
Maritime,Yoto,Yoto 1,Tabligbo,Moov + Togocom,1.50839,6.60419
Savanes,Tandjoaré,Tandjoaré 1,Goundoga,Moov + Togocom,0.15727,10.68671
Maritime,Zio,Zio 2,Bolou,Moov + Togocom,1.18314,6.42996
Maritime,Yoto,Yoto 1,Tabligbo,Moov,1.51234,6.60371
Maritime,Avé,Avé 1,Assahoun,Moov + Togocom,0.91784,6.45794
Maritime,Zio,Zio 1,Djagblé,Moov,1.27798,6.25881
Maritime,Zio,Zio 3,Agbélouvé,Togocom,0.90776,6.75057
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21036,6.43185
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21033,6.43057
Maritime,Avé,Avé 1,Assahoun,Moov + Togocom,0.90972,6.45576
Maritime,Avé,Avé 1,Kévé,Moov + Togocom,0.9199,6.44238
Maritime,Avé,Avé 1,Kévé,Moov + Togocom,0.91921,6.44275
Maritime,Avé,Avé 1,Assahoun,Moov + Togocom,0.91438,6.44234
Maritime,Avé,Avé 1,Assahoun,Moov + Togocom,0.91797,6.44853
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20152,10.86515
Savanes,Tône,Tône 1,Toaga,Moov + Togocom,0.25114,10.88608
Savanes,Oti-Sud,Oti-Sud 1,Mogou,Moov + Togocom,0.64468,10.38391
Savanes,Tône,Tône 3,Nioukpourma,Moov + Togocom,0.14029,10.80444
Maritime,Avé,Avé 1,Assahoun,Moov + Togocom,0.91693,6.45002
Maritime,Avé,Avé 1,Assahoun,Moov + Togocom,0.91528,6.45224
Savanes,Oti,Oti 1,Mango,Moov + Togocom,0.47594,10.34842
Maritime,Avé,Avé 1,Assahoun,Togocom,0.91431,6.44942
Maritime,Avé,Avé 1,Assahoun,Moov + Togocom,0.91304,6.45116
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20943,10.87325
Savanes,Oti,Oti 1,Mango,Togocom,0.47763,10.34788
Maritime,Zio,Zio 1,Davié,Togocom,1.2067,6.37733
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.02375,11.09168
Maritime,Lacs,Lacs 2,Aklakou,Togocom,1.7097,6.33522
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.20669,6.37552
Savanes,Tône,Tône 1,Toaga,Togocom,0.26444,10.88592
Maritime,Zio,Zio 2,Wli,Moov + Togocom,1.11109,6.39202
Savanes,Tône,Tône 2,Nanergou,Moov + Togocom,0.1482,10.91334
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.05033,11.0913
Savanes,Tône,Tône 1,Dapaong,Togocom,0.2087,10.87412
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21488,10.87847
Maritime,Zio,Zio 1,Dalavé,Moov + Togocom,1.23201,6.3944
Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Moov + Togocom,0.13223,10.76022
Savanes,Tône,Tône 1,Toaga,Moov + Togocom,0.26481,10.88628
Savanes,Tône,Tône 1,Dapaong,Togocom,0.18132,10.86114
Maritime,Avé,Avé 1,Kévé,Togocom,0.92516,6.4347
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20727,10.8785
Maritime,Golfe,Golfe 1,Bè-Est,Non renseigné,1.24835,6.14257
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.24315,10.80562
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21957,10.87176
Savanes,Tône,Tône 2,Nanergou,Moov + Togocom,0.14672,10.91579
Savanes,Tône,Tône 1,Dapaong,Togocom,0.2071,10.87905
Savanes,Tône,Tône 1,Dapaong,Togocom,0.17068,10.8627
Savanes,Tône,Tône 4,Kantindi,Moov + Togocom,0.29219,10.90376
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.2081,6.37311
Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Moov + Togocom,0.20744,10.70059
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.21125,6.37894
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20516,10.87733
Maritime,Zio,Zio 1,Dalavé,Togocom,1.23473,6.38887
Maritime,Zio,Zio 1,Dalavé,Moov + Togocom,1.23792,6.38996
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20121,10.87777
Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Moov + Togocom,0.20825,10.70069
Maritime,Zio,Zio 1,Davié,Togocom,1.2131,6.37912
Savanes,Tône,Tône 1,Dapaong,Togocom,0.24906,10.78797
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20027,10.87751
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.20827,6.37323
Maritime,Zio,Zio 2,Wli,Moov + Togocom,1.11249,6.40846
Maritime,Zio,Zio 1,Dalavé,Moov,1.24129,6.38805
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.02148,11.10972
Maritime,Zio,Zio 1,Dalavé,Non renseigné,1.2348,6.38479
Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Moov + Togocom,0.2086,10.70092
Savanes,Tône,Tône 1,Dapaong,Togocom,0.21045,10.87217
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.02228,11.09666
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.05615,11.08629
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.2102,6.37203
Maritime,Zio,Zio 1,Dalavé,Moov + Togocom,1.24064,6.38703
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19309,10.87612
Maritime,Zio,Zio 1,Davié,Togocom,1.21135,6.36853
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20172,10.85032
Savanes,Tône,Tône 3,Nioukpourma,Togocom,0.14329,10.83882
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.05412,11.09141
Maritime,Zio,Zio 1,Dalavé,Non renseigné,1.23249,6.38459
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19939,10.84296
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,Togocom,0.50564,10.97293
Savanes,Tône,Tône 1,Dapaong,Togocom,0.18739,10.8845
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19598,10.87494
Maritime,Avé,Avé 1,Assahoun,Moov + Togocom,0.91239,6.45226
Savanes,Tône,Tône 3,Nioukpourma,Moov + Togocom,0.13338,10.83519
Maritime,Zio,Zio 1,Gbatopé,Moov + Togocom,1.26109,6.44916
Savanes,Tône,Tône 3,Nioukpourma,Togocom,0.13418,10.83068
Savanes,Tône,Tône 4,Kantindi,Togocom,0.28909,10.90144
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01996,11.09778
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19718,10.87593
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21556,6.41687
Maritime,Zio,Zio 1,Davié,Togocom,1.21556,6.36938
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.0463,11.09382
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.00537,11.10589
Maritime,Zio,Zio 3,Agbélouvé,Togocom,0.93464,6.75942
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18628,10.89333
Maritime,Zio,Zio 1,Dalavé,Moov + Togocom,1.2417,6.38692
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,Togocom,0.48467,10.97035
Maritime,Avé,Avé 1,Assahoun,Moov + Togocom,0.90959,6.44976
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19665,10.87635
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.2098,10.8544
Maritime,Zio,Zio 1,Gbatopé,Moov,1.2625,6.45189
Maritime,Zio,Zio 1,Davié,Non renseigné,1.21671,6.36686
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.00462,11.10611
Savanes,Tône,Tône 1,Dapaong,Togocom,0.1937,10.91077
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19724,10.87731
Maritime,Avé,Avé 1,Assahoun,Moov + Togocom,0.9078,6.46348
Maritime,Zio,Zio 1,Dalavé,Moov + Togocom,1.24189,6.3868
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19971,10.87673
Savanes,Tône,Tône 3,Nioukpourma,Togocom,0.14312,10.84529
Maritime,Avé,Avé 1,Assahoun,Moov + Togocom,0.91079,6.45501
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.04015,11.09682
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.21697,6.36429
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.21687,6.36548
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19809,10.86513
Maritime,Zio,Zio 1,Dalavé,Moov,1.2424,6.38659
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01989,11.09748
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20064,10.87651
Maritime,Avé,Avé 2,Noépé,Moov + Togocom,1.0428,6.25569
Maritime,Vo,Vo 2,Anyron-Kopé,Moov,1.54781,6.26443
Maritime,Zio,Zio 1,Gbatopé,Moov + Togocom,1.25878,6.4487
Savanes,Tône,Tône 4,Korbongou,Moov + Togocom,0.30628,10.91211
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20785,10.89078
Savanes,Oti,Oti 1,Mango,Togocom,0.4698,10.33213
Plateaux,Haho,Haho 1,Hahomégbé,Togocom,1.03283,6.86779
Savanes,Tône,Tône 1,Dapaong,Togocom,0.17484,10.85413
Maritime,Avé,Avé 2,Noépé,Moov + Togocom,1.04687,6.2545
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01978,11.0961
Savanes,Oti,Oti 1,Mango,Moov + Togocom,0.47075,10.33179
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01989,11.09591
Savanes,Tandjoaré,Tandjoaré 1,Pligou,Non renseigné,0.28565,10.65462
Savanes,Oti,Oti 1,Mango,Togocom,0.47396,10.3302
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,Moov + Togocom,0.43763,10.95422
Savanes,Tône,Tône 4,Korbongou,Moov + Togocom,0.30639,10.91248
Maritime,Avé,Avé 2,Noépé,Moov + Togocom,1.04459,6.25455
Savanes,Oti,Oti 1,Mango,Moov + Togocom,0.47288,10.33198
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20347,10.86544
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.21689,6.36155
Savanes,Tandjoaré,Tandjoaré 1,Pligou,Moov + Togocom,0.28777,10.65274
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.02104,11.09593
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19324,10.8666
Savanes,Tône,Tône 1,Dapaong,Non renseigné,0.20338,10.86543
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,Moov + Togocom,0.42374,10.99363
Maritime,Zio,Zio 1,Gbatopé,Moov + Togocom,1.26234,6.4477
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19596,10.86511
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Moov + Togocom,1.216,6.35946
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19617,10.86442
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Moov + Togocom,1.21527,6.35925
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20365,10.86964
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,0.96173,6.79133
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.03668,11.09835
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.0247,11.09513
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,Moov + Togocom,0.43473,10.95236
Savanes,Tône,Tône 2,Nanergou,Moov + Togocom,0.14977,10.91363
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.21471,6.36148
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.02532,11.09542
Savanes,Tandjoaré,Tandjoaré 2,Doukpergou,Moov + Togocom,0.07382,10.66374
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20466,10.86322
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.1693,10.89744
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19996,10.86529
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Togocom,1.21022,6.3586
Savanes,Oti-Sud,Oti-Sud 1,Sagbiebou,Moov + Togocom,0.57596,10.26046
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01856,11.10466
Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Moov + Togocom,1.21075,6.35835
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19878,10.86945
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19687,10.84635
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.02453,11.09268
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01964,11.10471
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19298,10.85496
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19287,10.87288
Savanes,Tône,Tône 1,Dapaong,Togocom,0.19591,10.84238
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.17866,10.88471
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.02291,11.09108
